producto_id,mes,anio,descripcion_repuesto,marca_repuesto,cantidad_total,km_promedio,tipo_ot_desc,n_ots
BPA000000000007,2,2024,PA�O DE MICROFIBRA,SIN MARCA,4.0,1.0,Reparación / Servicio,2
BPA000000000008,2,2024,ESPONJA VERDE,SIN MARCA,3.0,1.0,Reparación / Servicio,1
BPA000000000009,2,2024,LIJAS DE FIERRO,SIN MARCA,50.0,1.0,Reparación / Servicio,1
BPA000000000011,2,2024,POWER WAX CERA PARA AUTO,SIN MARCA,2.0,1.0,Reparación / Servicio,1
BPA000000000012,2,2024,DETERGENTE,SIN MARCA,0.5,1.0,Reparación / Servicio,1
BPA000000000013,2,2024,SUPER PEGAMENTO ESPECIAL,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000000016,1,2023,SHAMPOO LIMPIA PARABRISAS,SIN MARCA,2.0,35805.0,Reparación / Servicio,2
BPA000000000016,5,2023,SHAMPOO LIMPIA PARABRISAS,SIN MARCA,1.0,21000.0,Reparación / Servicio,1
BPA000000000017,1,2026,SILICONA NEUTRA NEGRA  - ALTA TEMPERATURA 85 GR,SIN MARCA,1.0,74182.0,Reparación / Servicio,1
BPA000000000017,2,2024,SILICONA NEUTRA NEGRA  - ALTA TEMPERATURA 85 GR,SIN MARCA,6.0,1.0,Reparación / Servicio,1
BPA000000000035,8,2024,"TUERCAS DE RUEDA , ARO DE ALEACION",SIN MARCA,1.0,41085.0,Reparación / Servicio,1
BPA000000014001,1,2024,BUJIA CONVENCIONAL (COBRE),SIN MARCA,4.0,224825.0,Reparación / Servicio,1
BPA000000018001,6,2025,FOCO P 21W         1 CONTACTO (CON BASE),SIN MARCA,1.0,111459.0,Reparación / Servicio,1
BPA000000018002,8,2024,FOCO P 21 / 5W   2 CONTACTOS (CON BASE),SIN MARCA,2.0,97734.0,Reparación / Servicio,1
BPA000000018005,8,2024,FOCO      1 CONTACTO  (BULBA),SIN MARCA,1.0,97734.0,Reparación / Servicio,1
BPA000000018007,2,2024,        FOCO LAMPARA (TALLER),SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000030003,1,2024,FILTRO DE CABINA,NAITO,1.0,224825.0,Reparación / Servicio,1
BPA000000030003,2,2023,FILTRO DE CABINA,NAITO,3.0,58042.666666666664,Reparación / Servicio,3
BPA000000030004,1,2024,FILTRO DE AIRE,TAKUMI,1.0,224825.0,Reparación / Servicio,1
BPA000000030004,2,2023,FILTRO DE AIRE,TAKUMI,3.0,58042.666666666664,Reparación / Servicio,3
BPA000000030007,1,2023,FILTRO DE ACEITE,SIN MARCA,2.0,45000.0,Reparación / Servicio,2
BPA000000030007,2,2022,FILTRO DE ACEITE,SIN MARCA,1.0,148852.0,Reparación / Servicio,1
BPA000000030007,2,2023,FILTRO DE ACEITE,SIN MARCA,7.0,68872.57142857143,Reparación / Servicio,7
BPA000000040001,1,2023,ACEITE PARA MOTOR 5W30 C3,SIN MARCA,10.0,35805.0,Reparación / Servicio,2
BPA000000040002,2,2023,ACEITE PARA MOTOR 5W30  SP/RC G6  (D1) (ASIA Y AMERICANO),SIN MARCA,5.0,55170.0,Reparación / Servicio,1
BPA000000040005,1,2025,ACEITE PARA MOTOR 15W40 (PETROLEROS),SIN MARCA,16.0,78334.0,Reparación / Servicio,2
BPA000000040005,11,2024,ACEITE PARA MOTOR 15W40 (PETROLEROS),SIN MARCA,8.0,89145.0,Reparación / Servicio,1
BPA000000040006,1,2024,ACEITE PARA MOTOR 20W50 (ALTO KILOMETRAJE),SIN MARCA,6.0,224825.0,Reparación / Servicio,1
BPA000000040008,2,2022,ACEITE 10W30 SP/RC G6,SIN MARCA,4.0,148852.0,Reparación / Servicio,1
BPA000000040008,2,2023,ACEITE 10W30 SP/RC G6,SIN MARCA,5.0,98721.0,Reparación / Servicio,1
BPA000000060005,5,2024,MOTOR FLUSH (ENJUAGADOR DE MOTOR),SIN MARCA,1.0,138480.0,Reparación / Servicio,1
BPA000000060008,2,2024,LIMPIADOR DE FRENOS,SIN MARCA,10.0,1.0,Reparación / Servicio,1
BPA000000060009,1,2024,LIQUIDO DE FRENOS,SIN MARCA,2.0,224825.0,Reparación / Servicio,1
BPA000000060009,2,2023,LIQUIDO DE FRENOS,SIN MARCA,2.0,49654.0,Reparación / Servicio,1
BPA000000060010,2,2024,SPRAY DE ZINC,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000060010,8,2024,SPRAY DE ZINC,SIN MARCA,1.0,41085.0,Reparación / Servicio,1
BPA000000060011,2,2024,RENOVADOR DE PLASTICOS,SIN MARCA,1.0,1.0,Reparación / Servicio,1
BPA000000100008,1,2023,ARANDELA,SIN MARCA,2.0,26610.0,Reparación / Servicio,2
BPA000000100008,1,2024,ARANDELA,SIN MARCA,1.0,224825.0,Reparación / Servicio,1
BPA000000100008,2,2023,ARANDELA,SIN MARCA,2.0,89585.5,Reparación / Servicio,2
BPA000000100008,3,2023,ARANDELA,SIN MARCA,1.0,100936.0,Reparación / Servicio,1
BPA000000100008,5,2023,ARANDELA,SIN MARCA,3.0,35245.333333333336,Reparación / Servicio,3
BPA000000100008,7,2023,ARANDELA,SIN MARCA,1.0,82112.0,Reparación / Servicio,1
BPA40012,8,2025,REPUESTO FALTANTE,SIN MARCA,7.0,22138.0,Reparación / Servicio,1
BPA40012,12,2025,REPUESTO FALTANTE,SIN MARCA,5.0,124905.0,Reparación / Servicio,1
BPA40013,5,2023,REPUESTO FALTANTE,SIN MARCA,13.0,43094.5,Reparación / Servicio,2
BPA40013,8,2024,REPUESTO FALTANTE,SIN MARCA,5.0,76791.0,Reparación / Servicio,1
FA-00001,1,2024,REPUESTO FALTANTE,SIN MARCA,1.0,224825.0,Reparación / Servicio,1
FA-00001,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,81022.0,Reparación / Servicio,1
FA-00001,5,2026,REPUESTO FALTANTE,SIN MARCA,1.0,29245.0,Reparación / Servicio,1
FA-00001,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,95647.0,Reparación / Servicio,1
FA-00001,12,2025,REPUESTO FALTANTE,SIN MARCA,1.0,16263.0,Reparación / Servicio,1
FILTRO01,1,2023,REPUESTO FALTANTE,SIN MARCA,1.0,26610.0,Reparación / Servicio,1
FILTRO01,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,29948.0,Reparación / Servicio,1
FILTRO01,11,2019,REPUESTO FALTANTE,SIN MARCA,1.0,44296.0,Reparación / Servicio,1
FILTRO02,1,2025,REPUESTO FALTANTE,SIN MARCA,1.0,77729.0,Reparación / Servicio,1
FILTRO02,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,29948.0,Reparación / Servicio,1
FILTRO02,3,2026,REPUESTO FALTANTE,SIN MARCA,1.0,108785.0,Reparación / Servicio,1
FILTRO02,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,33553.0,Reparación / Servicio,1
FILTRO02,11,2019,REPUESTO FALTANTE,SIN MARCA,1.0,44296.0,Reparación / Servicio,1
FILTRO02,11,2024,REPUESTO FALTANTE,SIN MARCA,9.0,71413.66666666667,Reparación / Servicio,9
FILTRO02,12,2024,REPUESTO FALTANTE,SIN MARCA,3.0,91715.0,Reparación / Servicio,3
FILTRO03,3,2025,REPUESTO FALTANTE,SIN MARCA,1.0,29948.0,Reparación / Servicio,1
FILTRO03,11,2019,REPUESTO FALTANTE,SIN MARCA,1.0,44296.0,Reparación / Servicio,1
FRENOSBMW118I-A,1,2023,FRENOS POSTERIORES,SIN MARCA,1.0,26610.0,Reparación / Servicio,1
FRENOSBMW318I-A,1,2023,FRENOS DELANTEROS,FEBI,1.0,59712.0,Reparación / Servicio,1
MC,1,2023,REPUESTO FALTANTE,SIN MARCA,4.0,44085.5,Reparación / Servicio,4
MC,1,2024,REPUESTO FALTANTE,SIN MARCA,2.0,224825.0,Reparación / Servicio,2
MC,1,2025,REPUESTO FALTANTE,SIN MARCA,31.0,89515.29032258065,Reparación / Servicio,31
MC,1,2026,REPUESTO FALTANTE,SIN MARCA,34.0,96225.91176470589,Reparación / Servicio,34
MC,2,2023,REPUESTO FALTANTE,SIN MARCA,11.0,72065.09090909091,Reparación / Servicio,11
MC,2,2024,REPUESTO FALTANTE,SIN MARCA,8.0,101744.875,Reparación / Servicio,8
MC,2,2025,REPUESTO FALTANTE,SIN MARCA,32.0,90646.53125,Reparación / Servicio,32
MC,2,2026,REPUESTO FALTANTE,SIN MARCA,44.0,92900.90909090909,Reparación / Servicio,44
MC,3,2023,REPUESTO FALTANTE,SIN MARCA,2.0,111879.0,Reparación / Servicio,2
MC,3,2024,REPUESTO FALTANTE,SIN MARCA,26.0,73372.15384615384,Reparación / Servicio,26
MC,3,2025,REPUESTO FALTANTE,SIN MARCA,59.0,104056.22033898305,Reparación / Servicio,59
MC,3,2026,REPUESTO FALTANTE,SIN MARCA,35.0,93061.42857142857,Reparación / Servicio,35
MC,4,2024,REPUESTO FALTANTE,SIN MARCA,28.0,91063.78571428571,Reparación / Servicio,28
MC,4,2025,REPUESTO FALTANTE,SIN MARCA,40.0,91977.6,Reparación / Servicio,40
MC,4,2026,REPUESTO FALTANTE,SIN MARCA,53.0,94303.37735849057,Reparación / Servicio,53
MC,5,2023,REPUESTO FALTANTE,SIN MARCA,2.0,31684.0,Reparación / Servicio,2
MC,5,2024,REPUESTO FALTANTE,SIN MARCA,17.0,85371.41176470589,Reparación / Servicio,17
MC,5,2025,REPUESTO FALTANTE,SIN MARCA,37.0,102166.37837837837,Reparación / Servicio,37
MC,5,2026,REPUESTO FALTANTE,SIN MARCA,26.0,90281.5,Reparación / Servicio,26
MC,6,2024,REPUESTO FALTANTE,SIN MARCA,21.0,83161.0,Reparación / Servicio,21
MC,6,2025,REPUESTO FALTANTE,SIN MARCA,24.0,98893.25,Reparación / Servicio,24
MC,7,2024,REPUESTO FALTANTE,SIN MARCA,28.0,90184.71428571429,Reparación / Servicio,28
MC,7,2025,REPUESTO FALTANTE,SIN MARCA,35.0,115585.28571428571,Reparación / Servicio,35
MC,8,2024,REPUESTO FALTANTE,SIN MARCA,28.0,66247.03571428571,Reparación / Servicio,28
MC,8,2025,REPUESTO FALTANTE,SIN MARCA,30.0,75324.63333333333,Reparación / Servicio,30
MC,9,2024,REPUESTO FALTANTE,SIN MARCA,25.0,88711.4,Reparación / Servicio,25
MC,9,2025,REPUESTO FALTANTE,SIN MARCA,33.0,106387.60606060606,Reparación / Servicio,33
MC,10,2024,REPUESTO FALTANTE,SIN MARCA,22.0,111581.86363636363,Reparación / Servicio,22
MC,10,2025,REPUESTO FALTANTE,SIN MARCA,33.0,98246.33333333333,Reparación / Servicio,33
MC,11,2019,REPUESTO FALTANTE,SIN MARCA,1.0,44296.0,Reparación / Servicio,1
MC,11,2024,REPUESTO FALTANTE,SIN MARCA,24.0,99531.91666666667,Reparación / Servicio,24
MC,11,2025,REPUESTO FALTANTE,SIN MARCA,32.0,93480.40625,Reparación / Servicio,32
MC,12,2024,REPUESTO FALTANTE,SIN MARCA,18.0,83960.88888888889,Reparación / Servicio,18
MC,12,2025,REPUESTO FALTANTE,SIN MARCA,29.0,90473.86206896552,Reparación / Servicio,29
MCC,1,2025,REPUESTO FALTANTE,SIN MARCA,2.0,111581.5,Reparación / Servicio,2
MCC,10,2025,REPUESTO FALTANTE,SIN MARCA,1.0,33553.0,Reparación / Servicio,1
MCC,11,2024,REPUESTO FALTANTE,SIN MARCA,9.0,70136.66666666667,Reparación / Servicio,9
MCC,12,2024,REPUESTO FALTANTE,SIN MARCA,4.0,85218.0,Reparación / Servicio,4
P019E7E-01,8,2025,REPUESTO FALTANTE,SIN MARCA,6.0,58562.0,Reparación / Servicio,1
P019E7E-01,9,2024,REPUESTO FALTANTE,SIN MARCA,6.0,88883.0,Reparación / Servicio,1
P019E7E-01,11,2024,REPUESTO FALTANTE,SIN MARCA,5.0,54002.0,Reparación / Servicio,1
RFG00001,1,2023,REPUESTO FALTANTE,SIN MARCA,1.0,45020.0,Reparación / Servicio,1
SENSORBMW001,1,2023,REPUESTO FALTANTE,SIN MARCA,1.0,59712.0,Reparación / Servicio,1
SENSORBMW002,1,2023,REPUESTO FALTANTE,SIN MARCA,1.0,26610.0,Reparación / Servicio,1
SHAMPOO01,1,2024,REPUESTO FALTANTE,SIN MARCA,2.0,170943.0,Reparación / Servicio,2
SHAMPOO01,2,2023,REPUESTO FALTANTE,SIN MARCA,7.0,61863.0,Reparación / Servicio,7
SHAMPOO01,3,2023,REPUESTO FALTANTE,SIN MARCA,1.0,100936.0,Reparación / Servicio,1
SHAMPOO01,5,2023,REPUESTO FALTANTE,SIN MARCA,1.0,42368.0,Reparación / Servicio,1
SHAMPOO01,7,2023,REPUESTO FALTANTE,SIN MARCA,1.0,82112.0,Reparación / Servicio,1
SIN_CODIGO,1,2024,REPUESTO FALTANTE,SIN MARCA,47.0,166452.83333333334,Reparación / Servicio,24
SIN_CODIGO,1,2025,REPUESTO FALTANTE,SIN MARCA,103.0,98082.82432432432,Reparación / Servicio,74
SIN_CODIGO,1,2026,REPUESTO FALTANTE,SIN MARCA,130.0,96651.43373493975,Reparación / Servicio,83
SIN_CODIGO,2,2023,REPUESTO FALTANTE,SIN MARCA,37.0,83030.95,Reparación / Servicio,20
SIN_CODIGO,2,2024,REPUESTO FALTANTE,SIN MARCA,27.0,62242.8,Reparación / Servicio,15
SIN_CODIGO,2,2025,REPUESTO FALTANTE,SIN MARCA,112.0,90480.05376344085,Reparación / Servicio,93
SIN_CODIGO,2,2026,REPUESTO FALTANTE,SIN MARCA,124.5,106672.02380952382,Reparación / Servicio,84
SIN_CODIGO,3,2023,REPUESTO FALTANTE,SIN MARCA,83.0,122380.14814814815,Reparación / Servicio,54
SIN_CODIGO,3,2024,REPUESTO FALTANTE,SIN MARCA,19.0,28720.18181818182,Reparación / Servicio,11
SIN_CODIGO,3,2025,REPUESTO FALTANTE,SIN MARCA,172.0,106686.2421875,Reparación / Servicio,128
SIN_CODIGO,3,2026,REPUESTO FALTANTE,SIN MARCA,123.0,101009.3469387755,Reparación / Servicio,98
SIN_CODIGO,4,2023,REPUESTO FALTANTE,SIN MARCA,36.0,68160.0,Reparación / Servicio,33
SIN_CODIGO,4,2024,REPUESTO FALTANTE,SIN MARCA,70.0,77983.76,Reparación / Servicio,50
SIN_CODIGO,4,2025,REPUESTO FALTANTE,SIN MARCA,170.0,102900.88372093023,Reparación / Servicio,129
SIN_CODIGO,4,2026,REPUESTO FALTANTE,SIN MARCA,186.0,103002.74305555556,Reparación / Servicio,144
SIN_CODIGO,5,2023,REPUESTO FALTANTE,SIN MARCA,43.0,67488.9696969697,Reparación / Servicio,33
SIN_CODIGO,5,2024,REPUESTO FALTANTE,SIN MARCA,52.0,115474.86486486487,Reparación / Servicio,37
SIN_CODIGO,5,2025,REPUESTO FALTANTE,SIN MARCA,209.0,110913.96031746031,Reparación / Servicio,126
SIN_CODIGO,5,2026,REPUESTO FALTANTE,SIN MARCA,117.0,166562.2405063291,Reparación / Servicio,79
SIN_CODIGO,6,2023,REPUESTO FALTANTE,SIN MARCA,74.0,121766.75510204081,Reparación / Servicio,49
SIN_CODIGO,6,2024,REPUESTO FALTANTE,SIN MARCA,70.0,80490.79411764706,Reparación / Servicio,34
SIN_CODIGO,6,2025,REPUESTO FALTANTE,SIN MARCA,108.0,146285.6447368421,Reparación / Servicio,76
SIN_CODIGO,7,2023,REPUESTO FALTANTE,SIN MARCA,41.0,87608.48,Reparación / Servicio,25
SIN_CODIGO,7,2024,REPUESTO FALTANTE,SIN MARCA,200.0,121180.28682170542,Reparación / Servicio,129
SIN_CODIGO,7,2025,REPUESTO FALTANTE,SIN MARCA,212.0,107250.609375,Reparación / Servicio,128
SIN_CODIGO,8,2024,REPUESTO FALTANTE,SIN MARCA,195.0,50012.484615384616,Reparación / Servicio,130
SIN_CODIGO,8,2025,REPUESTO FALTANTE,SIN MARCA,158.0,83032.86585365854,Reparación / Servicio,82
SIN_CODIGO,9,2023,REPUESTO FALTANTE,SIN MARCA,18.0,93180.5,Reparación / Servicio,16
SIN_CODIGO,9,2024,REPUESTO FALTANTE,SIN MARCA,143.0,150056.22115384616,Reparación / Servicio,104
SIN_CODIGO,9,2025,REPUESTO FALTANTE,SIN MARCA,172.0,107850.73228346456,Reparación / Servicio,127
SIN_CODIGO,10,2023,REPUESTO FALTANTE,SIN MARCA,15.0,16647.0,Reparación / Servicio,7
SIN_CODIGO,10,2024,REPUESTO FALTANTE,SIN MARCA,169.0,111572.73504273505,Reparación / Servicio,117
SIN_CODIGO,10,2025,REPUESTO FALTANTE,SIN MARCA,148.0,100475.92045454546,Reparación / Servicio,88
SIN_CODIGO,11,2023,REPUESTO FALTANTE,SIN MARCA,36.0,76734.83333333333,Reparación / Servicio,18
SIN_CODIGO,11,2024,REPUESTO FALTANTE,SIN MARCA,143.0,103670.28099173553,Reparación / Servicio,121
SIN_CODIGO,11,2025,REPUESTO FALTANTE,SIN MARCA,171.5,124300.0,Reparación / Servicio,91
SIN_CODIGO,12,2024,REPUESTO FALTANTE,SIN MARCA,63.0,76905.36538461539,Reparación / Servicio,52
SIN_CODIGO,12,2025,REPUESTO FALTANTE,SIN MARCA,85.0,115197.2463768116,Reparación / Servicio,69
