OT,FECHA,PLACA,C_USUARIO,C_SEGURO,C_BROKER,C_TIPOOT,C_RECORDATORIO,KM,FHSALIDA,VIN,C_ESTADO,FHACTUALREG,COLOR,REQUERIMIENTO
10000661,10/05/2025 11:21:34 AM,BPR666 ,10003086,99,,R,,10885,21/05/2025 02:21:42 PM,9FBHSR5BALM132414,S6,21/05/2025 02:15:49 PM,GRIS ESTRELLA,"Cliente solicita: 1) AUXILIO MECANICO, VEHICULO PARADO 01 AÑO. 2) PRESUPUESTO DE MANTENIMIENTO. 3) COTIZAR INTERRUPTOR DE PUERTA POSTERIOR IZQUIERDA. 4) COTIZAR EMBLEMA DELANTERO. 5) COTIZAR PYP PARTES AFECTADAS Y TAMBIEN GENERAL. 6) COTIZAR REVISION TECNICA."
10000665,12/05/2025 04:20:11 PM,F2H539 ,10003012,99,,R,,82591,13/05/2025 05:28:04 PM,KNABX512BDT604100,S6,13/05/2025 05:27:36 PM,NEGRO,UNIDAD NO ARRANCA AUXILIO A DOMICILIO
10000669,15/05/2025 11:03:06 AM,AWQ604 ,10001845,99,,R,,82328,19/05/2025 05:29:31 PM,5KBYF5850HB600161,S6,19/05/2025 05:29:25 PM,,CHILLIDO EN LA SUSPENSION
10000670,16/05/2025 11:03:18 AM,F3S009 ,10002842,99,,R,,139547,04/09/2025 09:30:30 AM,WAUZZZ8K2EA001933,S6,17/05/2025 01:35:01 PM,PLATA,SERVICIO MANTENIMIENTO ASEGURAR FUNDA DELANTERA
10000672,19/05/2025 03:42:59 PM,B9Y599 ,10003090,99,,R,,145837,24/05/2025 04:11:37 PM,KMHEC41CBBA282871,S6,24/05/2025 03:59:02 PM,PLATA,Cliente solicita: 1) PRESUPUESTO POR MANTENIMIENTO. 2) RECOLOCAR SENSOR DE APROX. POSTERIOR IZQ. 3) AJUSTAR PALANCA DE CAMBIOS DERECHA EN TIMON.
10000679,24/05/2025 09:25:20 AM,BFW736 ,10002987,99,,R,,83112,28/05/2025 03:02:46 PM,LVAV3BD39MN005193,S9,28/05/2025 03:02:41 PM,BLANCO,"REVISAR RUEDA DELANTERA LH , RUIDO FUERTE SERVICIO DE MANTENIMIENTO"
10000682,26/05/2025 10:52:51 AM,ATH430 ,10003057,99,,R,,59453,30/05/2025 04:42:56 PM,JM7BM3475H1342965,S6,30/05/2025 04:42:46 PM,NEGRO,PYP FUNDA POSTERIOR Y GUARDAFANGO POST LH S./ 1200 + IGV
10000685,27/05/2025 12:30:29 PM,BAU824 ,10003071,99,,R,,102132,28/05/2025 02:59:02 PM,MM7UR4DD4KW945016,S9,28/05/2025 02:59:06 PM,,LIMPIEZA DE VALVULA EGR INSTALAR TAPASOLES Y MANIJAS
10000689,30/05/2025 09:48:52 AM,AXK006 ,10002806,12,,R,,74128,30/05/2025 12:36:06 PM,SALCA2BG3HH648129,S9,30/05/2025 12:36:02 PM,BLANCO,CAMBIO SENSOR MAF
10000713,13/06/2025 04:01:10 PM,CBZ332 ,10003103,99,,R,,30119,17/06/2025 05:10:35 PM,3VVHJ65N6NM088226,S1,17/06/2025 05:10:39 PM,AZUL PETROLEO,REVISION DE FRENOS DELANT Y POST
10000726,24/06/2025 11:36:37 AM,A8Z428 ,10001725,99,,R,,86982,30/07/2025 06:59:57 PM,WBAZV8106BLL58899,S6,30/07/2025 06:59:47 PM,GRIS SPACE METALIZAD,Cliente solicita: 1) REVISAR MOTOR INESTABLE.
10000732,25/06/2025 12:39:00 PM,AYX647 ,10003110,99,,R,,97798,30/06/2025 07:58:24 PM,WBAHS7100H5H09840,S9,25/06/2025 01:33:12 PM,BLANCO ALPINO,REVISAR VENTILADOR DE MOTOR ( TESTIGO EN TABLERO ) REVISAR AMORTIGUADORES DELANTEROS
10000734,27/06/2025 08:33:01 AM,BPG517 ,10003111,99,,R,,42250,27/06/2025 06:16:20 PM,5KBYF5850LB600209,S6,27/06/2025 06:16:26 PM,AZUL,"SERVICIO 40,000 KM PEGAR JEBE PUERTA PILOTO REVISAR SUSPENSION"
10000760,14/07/2025 03:56:35 PM,C5K411 ,10003040,99,,R,,251370,22/07/2025 08:29:23 PM,5FNYF4850CB601785,S6,22/07/2025 08:27:31 PM,,SERVICIO DE MANTENIMIENTO
10000761,15/07/2025 09:49:21 AM,BTA426 ,10000005,99,,R,,48145,22/07/2025 08:26:10 PM,JMYXTCW5W9Z000405,S6,22/07/2025 08:26:17 PM,PLATA,REVISIO GENERAL RUIDO EN DIRECCION LADO IZQ REVISAR FRENOS
10000764,14/07/2025 01:00:00 PM,BYD298 ,10002814,99,,R,,74118,15/07/2025 08:50:07 PM,2FMPK3J97MBA50773,S7,15/07/2025 08:50:00 PM,NEGRO,Cliente solicita: 1) CAMBIO DE BATERIA.
10000800,14/08/2025 06:14:32 PM,BJP586 ,10002952,99,,R,,42929,21/08/2025 07:05:39 PM,JS3TA04V9K4100319,S6,21/08/2025 07:05:27 PM,MARRON,Cliente solicita: * REVISAR VEHICULO NO ENCIENDE CON FACILIDAD. * RECOJO JUEVES 14 4PM. * ENTREGA VIERNES 15 A LAS 4PM.
10000825,28/08/2025 03:31:18 PM,CBZ332 ,10003103,99,,R,,31788,28/08/2025 03:43:22 PM,3VVHJ65N6NM088226,S7,28/08/2025 03:39:16 PM,AZUL PETROLEO,Cliente solicita: * Cambio de bateria a domicilio.
10000839,08/09/2025 12:15:21 PM,ACV595 ,10002840,99,,R,,134340,15/10/2025 05:25:06 PM,WBA3A110XFJ614648,S6,15/10/2025 05:25:02 PM,BLANCO ALPINO,"Cliente solicita: * Cambio de anillos por consumo de aceite. * Mantenimiento. * Limpiar lamelunas de puertas, dejan marca en el vidrio. * Cotizar pintura de funda del y post. * Cotizar lavado de salon."
10000844,11/09/2025 09:41:09 AM,C8C105 ,10003091,99,,R,,146218,16/09/2025 06:15:10 PM,MA3ZF62S4DA130965,S9,11/09/2025 09:42:30 AM,ROJO,Cliente solicita: * REVISAR MOTOR SE APAGO EN MARCHA.
10000847,15/09/2025 09:33:16 AM,BJY249 ,10003136,99,,R,,20763,15/09/2025 03:51:10 PM,19XFC2660KE500096,S6,15/09/2025 03:50:53 PM,AZUL,Cliente solicita: * RECOJO Y ENTREGA EN OFICINA. * MANTENIMIENTO PREVENTIVO. * REVISAR FRENOS.
10000850,17/09/2025 02:32:28 PM,B6Y053 ,10000039,99,,R,,133401,29/11/2025 09:56:11 AM,JF1BL5LL55G012946,S6,29/11/2025 09:56:06 AM,PLATA,Cliente solicita: * ACTUALIZAR PRECIOS TRABAJOS PRESUPUESTADOS. * REVISAR SONIDO AL PISAR EL PEDAL DEL FRENO.
10000857,24/09/2025 05:30:34 PM,F5Y244 ,10002872,99,,R,,270186,29/11/2025 10:00:22 AM,YV1964986P0032316,S7,29/11/2025 10:00:04 AM,ROJO METALICO,Cliente solicita: * REVISION MOTOR NO ARRANCA CUANDO ESTA CALIENTE Y PIERDE CLAXON. * EN 40 MINUTOS REGRESA EL CLAXON. * EN 55 MINUTOS VUELVE A ARRANCAR.
10000858,25/09/2025 09:05:27 AM,BBA699 ,10003130,99,,R,,113420,26/09/2025 02:23:29 PM,YV1LF10ACH1164317,S6,26/09/2025 02:23:13 PM,PLATA,Cliente solicita: * INSTALAR 04 NEUMATICOS. * REVISAR TESTIGO EN TABLERO. (TORTUGA)
10000873,04/10/2025 09:54:21 AM,BPD551 ,10002839,99,,R,,128384,07/10/2025 06:49:10 PM,LJ166A333L7000196,S6,07/10/2025 06:48:51 PM,PLATA,Cliente solicita: * MANTENIMIENTO. * COTIZAR CONJUNTO DE EMBRAGUE. * COTIZAR LLANTAS.
10000874,06/10/2025 09:06:07 AM,C2J497 ,10000088,99,,R,,129252,12/11/2025 06:10:40 PM,KMHCT51CACU036066,S6,07/10/2025 08:28:14 AM,BLANCO,Cliente solicita: * REVISION GENERAL. * MANTENIMIENTO. * SONIDO DE SUSPENSION.
10000875,06/10/2025 09:09:29 AM,F1B497 ,10002956,99,,R,,108101,07/10/2025 08:27:27 AM,KNADN512BE6877613,S6,07/10/2025 08:26:10 AM,GRIS GRAFITO,Cliente solicita: * MANTENIMIENTO. * CAMBIO DE MANDO PRINCIPAL DE LUNAS. * REVISION TECNICA.
10000879,09/10/2025 01:43:38 PM,D6V184 ,10000251,99,,R,,146000,10/10/2025 06:58:08 PM,3HGRM4830DG600061,S7,09/10/2025 01:51:23 PM,GRIS,Cliente solicita: * CAMBIO DE CAMARA DE RETROCESO.
10000880,10/10/2025 08:22:22 AM,BBV691 ,10002851,99,,R,,124900,10/10/2025 07:06:50 PM,KNAPM81ABJ7398576,S6,10/10/2025 07:06:44 PM,PLATA MINERAL,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * COTIZAR AMORTIGUADORES DE COMPUERTA DE MALETERA. * CONFIRMAR SI HOY SE PUEDE PINTAR TAPA DE GASOLINA.
10000881,10/10/2025 02:15:11 PM,ASM945 ,10003016,99,,R,,142604,12/11/2025 06:12:42 PM,LZWCCAGA8H6002576,S9,15/10/2025 06:02:21 PM,BLANCO,Cliente solicita: * RECLAMO POR INGRESO DE HUMEDAD A FARO DELANTERO. * COTIZAR PLANCHADO Y PINTURA DE PARTES AFECTADAS. * COTIZAR TAPIZADO DE ASIENTOS.
10000882,10/10/2025 07:19:13 PM,CFZ684 ,10002759,99,,R,,12877,28/10/2025 04:51:55 PM,JM7KH1HA2R1100280,S6,14/10/2025 09:33:40 AM,GRIS METALICO,PLANCHADO Y PINTURA
10000883,11/10/2025 12:57:28 PM,CTW622 ,10003128,99,,R,,1988,15/10/2025 05:14:21 PM,HJRPBGFA8TF002027,S6,14/10/2025 05:25:28 PM,NEGRO,Cliente solicita: * PLANCHAR Y PINTAR GUARDAFANGO DELANTERO IZQUIERDO. ( ASUME EL SR. CESAR SALCEDO)
10000885,13/10/2025 09:23:21 AM,F1B497 ,10002956,99,,R,,108290,13/10/2025 05:09:10 PM,KNADN512BE6877613,S7,13/10/2025 05:08:26 PM,GRIS GRAFITO,Cliente solicita: * CAMBIO DE TRAPECIOS DELANTEROS.
10000846,10/09/2025 09:00:00 AM,AMN375 ,10003017,99,,R,,65118,15/09/2025 09:32:05 AM,WAUZZZ8R8FA137546,S7,15/09/2025 09:32:00 AM,GRIS,Cliente solicita: * INSTALACION DE TIRO PARA REMOLQUE DE BICICLETAS.
10000852,19/09/2025 09:50:17 AM,AJL360 ,10000033,99,,R,,125661,23/09/2025 07:02:17 PM,3HGRM3830FG602341,S6,23/09/2025 07:02:11 PM,AZUL,Cliente solicita: * SERVICIO MAYOR. * COTIZAR CAMBIO TEMPLADOR DE CADENA.
10000860,26/09/2025 10:19:29 AM,CJV255 ,10003130,99,,R,,22860,26/09/2025 02:33:09 PM,YV1LF06A2R1162399,S7,26/09/2025 02:33:01 PM,GRIS,Cliente solicita: * APLICAR SELLADOR DE NEUMATICO. * ENTREGA A DOMICILIO.
10000887,13/10/2025 09:27:07 AM,D8Q407 ,10003148,99,,R,,129154,14/10/2025 05:23:59 PM,WAUZZZ8E17A070559,S9,13/10/2025 09:32:52 AM,GRIS,Cliente solicita: * MEDIR COMPRESION. * PRUEBA DE FUGA DE CILINDROS. * REVISION GENERAL. * NIVEL BAJO DE REFRIGERANTE.
10000888,14/10/2025 09:15:49 AM,BMV735 ,10002853,99,,R,,80218,14/10/2025 06:46:03 PM,3N6CD33A1NK812895,S6,14/10/2025 05:22:58 PM,BLANCO,"Cliente solicita: * SERVICIO DE 80,000 KMS."
10000889,14/10/2025 10:12:42 AM,BDL129 ,10003149,99,,R,,40315,15/10/2025 05:14:05 PM,LVYPSA2ACJP032834,S6,15/10/2025 05:13:58 PM,NEGRO,Cliente solicita: * CAMBIO DE DISCOS Y PASTILLAS DE FRENO DELANTEROS. * REVISAR VIBRACION EN ALTA. * COTIZAR POLARIZADO DE LUNAS.
10000891,11/10/2025 03:05:00 PM,BXS205 ,10002806,99,,R,,1,16/10/2025 06:05:25 PM,1C4HJXENXLW327245,S7,16/10/2025 06:05:13 PM,PLATA,Cambio de bateria principal y de respaldo.
10000892,16/10/2025 08:11:26 AM,ASH507 ,10000027,99,,R,,33553,01/11/2025 11:58:30 AM,MMBXNA03AHH000486,S6,16/10/2025 08:28:30 AM,PLATA ACERO,"Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR FRENOS, RASPAN. * REVISAR SISTEMA DE ESCAPE, RONCA."
10000893,16/10/2025 08:12:44 AM,B2X433 ,10002787,99,,R,,103057,30/10/2025 10:39:34 AM,KL1TM5C75BB135173,S6,30/10/2025 10:39:41 AM,ROJO FLAMA,Cliente solicita: * SERVICIO DE MANTENIMIENTO. * REVISAR AL FRENAR JALA HACIA LA DERECHA. * REVISAR SONIDO CON MOTOR EN FUNCIONAMIENTO.
10000894,16/10/2025 12:59:04 PM,ASB448 ,10003082,99,,R,,101942,12/11/2025 06:21:26 PM,9BFZB55F2G8583474,S6,12/11/2025 06:21:45 PM,,Sonido en la parte delantera. LH
10000895,17/10/2025 12:00:00 AM,AXD433 ,10003028,99,,R,,71424,22/10/2025 10:47:36 AM,1HGRW1840HL500440,S1,22/10/2025 10:47:30 AM,GRIS,REVISAR: INESTABILIDAD AL ENCENDER EN EL PRIMER ARRANQUE
10000896,20/10/2025 10:10:12 AM,BYD298 ,10002814,99,,R,,80147,23/10/2025 03:54:59 PM,2FMPK3J97MBA50773,S6,22/10/2025 10:49:57 AM,NEGRO,Cliente solicita: * SERVICIO DE 80 MIL KMS. 
10000897,20/10/2025 11:39:46 AM,AFZ039 ,10003121,99,,R,,89186,30/10/2025 12:51:25 PM,1HGCR3600FA500026,S6,30/10/2025 12:51:21 PM,,Cliente solicita: * REVISAR MOTOR SE APAGA EN MINIMO. * FIJAR LADO DERECHO DE FUNDA DELANTERA. * PINTAR FUNDA POSTERIOR DE PARACHOQUE.
10000898,20/10/2025 05:55:00 PM,C9K433 ,10002877,99,,R,,221141,25/10/2025 10:13:45 AM,5FNYF4850CB602752,S9,21/10/2025 08:57:55 AM,AZUL BALI,Cliente solicita: * REVISAR SONIDO PARTE BAJA AL AVANZAR Y RETROCEDER.
10000900,21/10/2025 03:05:34 PM,ABS278 ,10000045,99,,R,,92177,22/10/2025 10:48:15 AM,JTHBF5D28E5030825,S7,22/10/2025 10:48:10 AM,PLATA,CAMBIO DE NEUMATICOS POST.
10000901,22/10/2025 11:00:54 AM,AJL360 ,10000033,99,,R,,126209,23/10/2025 03:50:40 PM,3HGRM3830FG602341,S6,23/10/2025 03:50:49 PM,AZUL,Cliente soliicta: * RECOJO DE CAMIONETA. * CAMBIO DE TEMPLADOR DE CADENA DE DISTRIBUCION.
10000902,23/10/2025 03:34:25 PM,ASD325 ,10003155,99,,R,,57888,23/10/2025 05:12:28 PM,JMYXTGF2WGJ000148,S6,23/10/2025 03:41:04 PM,GRIS,Cliente solicita: * CAMBIO DE PASTILLAS DE FRENO DELANTERAS Y POSTERIORES. * CAMBIO DE BUJIAS.
10000903,23/10/2025 03:55:14 PM,BYD298 ,10002814,99,,R,,80292,28/10/2025 04:55:27 PM,2FMPK3J97MBA50773,S6,23/10/2025 03:59:59 PM,NEGRO,Cliente solicita: * CAMBIO DE ACEITE DE TRANSMISION.
10000906,23/10/2025 12:00:00 PM,F1B497 ,10002956,99,,R,,108492,27/10/2025 10:04:11 AM,KNADN512BE6877613,S9,27/10/2025 10:04:06 AM,GRIS GRAFITO,Cliente solicita: * REVISAR SISTEMA DE A/C NO ENFRIA. * REVISAR SOIDO AL GIRAR TOTALMENTE EL TIMON. * REVISAR VIBRACION AL RETROCEDER.
10000795,12/08/2025 06:57:58 PM,CBE347 ,10003123,99,,R,,27617,01/09/2025 02:45:58 PM,LVVDB21B9PD703743,S6,01/09/2025 02:45:52 PM,PLATA,"Vehiculo ingresa en grua. Cliente solicita: * REVISION AUTO NO DESARROLLA. * REVISAR TRANSMISION. * TESTIGOS ENCENDIDOS EN TABLERO. * REVISAR AMORTIGUADOR DE MALETERA LADO DERECHO, SE DESPRENDE."
10000796,12/08/2025 07:41:33 PM,BKU487 ,10002581,99,,R,,71401,19/08/2025 03:26:52 PM,1HGRW5830JL502990,S9,12/08/2025 07:45:11 PM,BLANCO,Cliente solcita: * REVISION POR SONIDOS. * REVISION DE FRENOS. * PULIDO DE CARROCERIA.
10000822,26/08/2025 04:44:22 PM,AUT427 ,10002968,99,,R,,75895,16/09/2025 06:08:49 PM,8AFBZZFFCHJ444166,S6,16/09/2025 06:08:43 PM,ROJO,Cliente solicita: * Eliminar sonidos al empezar la marcha en frio. * Cambiar la lamina del parabrisas posterior.
10000848,16/09/2025 10:44:26 AM,F2H539 ,10003012,99,,R,,84200,19/09/2025 11:47:55 AM,KNABX512BDT604100,S7,17/09/2025 09:17:51 AM,NEGRO,Cliente solicita: * Auxilio mecanico auto no enciende.
10000851,18/09/2025 09:29:01 AM,ALC017 ,10002743,99,,R,,55007,24/09/2025 12:59:50 PM,JF1SJ9LC5FG216633,S6,24/09/2025 12:59:41 PM,GRIS,Cliente solicita: * VERIFICAR FUGA DE ACEITE. * LUCES DE TABLERO SE APAGAN Y VUELVEN A ENCENDER.
10000890,14/10/2025 05:16:32 PM,ALE308 ,10003151,99,,R,,118332,22/10/2025 10:51:26 AM,1J4GL48K65W528255,S9,22/10/2025 10:51:21 AM,GRIS,Cliente solicita: * REVISAR TESTIGO CHECK ENGINE. * REVISAR MANDO A DISTANCIA.
10000907,27/10/2025 09:53:37 AM,ACV595 ,10002840,99,,R,,135451,27/10/2025 10:02:36 AM,WBA3A110XFJ614648,S6,27/10/2025 10:02:31 AM,BLANCO ALPINO,Cliente solicita: * CAMBIO DE ACEITE Y FILTRO DE MOTOR .
10000908,27/10/2025 10:10:16 AM,BES072 ,10002959,99,,R,,52812,28/10/2025 04:57:28 PM,JF1GK3LC5JG007726,S6,27/10/2025 04:11:03 PM,BLANCO,"Cliente solicita: * MANTENIMIENTO PREVENTIVO (Intervalo 7,500 Km.)"
10000909,27/10/2025 03:57:21 PM,A7Q393 ,10000354,99,,R,,124027,12/12/2025 05:17:43 PM,1HGCP36708A500233,S6,12/12/2025 05:17:36 PM,,Cliente solicita: * RELLENAR ACEITE DE MOTOR. * REVISAR A/C NO ENFRIA. * CAMBIAR FOCO DE 3RA LUZ DE FRENO. 
10000910,28/10/2025 10:55:34 AM,CSN550 ,10003100,99,,R,,576,28/10/2025 02:23:48 PM,WBA11CM00R8E77443,S9,28/10/2025 02:23:44 PM,NEGRO,Cliente solicita: * INSTALACION DE EMBELLECEDOR FUNDA POSTERIOR PARACHOQUE. * INSTALACION DE MARCO DE TIMON. * INSTALACION DE ALETAS BASCULANTES DE TIMON.
10000911,28/10/2025 01:43:20 PM,AYT289 ,10003135,99,,R,,51574,30/10/2025 12:50:35 PM,YV1LFA2ACH1131293,S6,30/10/2025 12:50:30 PM,NEGRO,Cliente solicita: * DIAGNOSTICO DE A/C.
10000913,27/10/2025 01:00:00 PM,F5C317 ,10002872,99,,R,,225000,29/11/2025 10:06:11 AM,WBAAD61010AG20327,S6,29/11/2025 10:06:04 AM,NEGRO,Cliente solicita: * AUXILIO A DOMICILIO. * MOTOR PERDIO REFRIGERANTE. * BATERIA BAJA. * REVISAR SELECTOR DE CAMBIOS.
10000914,30/10/2025 01:11:45 PM,AAA610 ,10000085,99,,R,,161102,12/11/2025 06:24:48 PM,5FNYF4850FB601440,S6,30/10/2025 01:13:39 PM,NEGRO CRYSTAL,Cliente solicita: * REVISAR SONIDO COMO SOPLIDO DE AIRE SOBRE 100KPH. * REVISAR MANDIL INFERIOR DESCOLGADO.
10000915,31/10/2025 09:30:12 AM,A1B420 ,10000010,99,,R,,70831,14/11/2025 02:45:10 PM,3VWRV49M3AM008627,S1,12/11/2025 06:25:14 PM,GRIS,"Cliente solicita: * AUXILIO A DOMICILIO. * MOTOR NO ARRANCA, BATERIA BAJA."
10000916,31/10/2025 10:54:55 AM,F3T219 ,10000046,99,,R,,95647,31/10/2025 06:18:56 PM,JM7BL12Z1E1427941,S6,31/10/2025 06:18:50 PM,GRIS,Revision general Mantenimiento preventivo 
10000917,31/10/2025 06:44:43 PM,D8Q407 ,10003148,99,,R,,129261,03/11/2025 04:29:25 PM,WAUZZZ8E17A070559,S6,31/12/2025 11:30:18 AM,GRIS,Cliente solicita: * PLANCHAR Y RETOCAR CAPOT. * PLANCHAR Y PINTAR GUARDAFANGO POSTERIOR IZQUIERDO.
10000918,01/11/2025 11:18:22 AM,BTL071 ,10002747,99,,R,,50426,11/11/2025 06:34:02 PM,5KBYF5810LB600176,S6,03/11/2025 02:44:34 PM,PLATA SILVER,Cliente solicita: * SERVICIO DE MANTENIMIENTO.
10000919,03/11/2025 10:15:52 AM,ATL336 ,10002959,99,,R,,106744,04/11/2025 12:57:07 PM,JTNBK3FK0G3003756,S6,03/11/2025 02:33:16 PM,TURQUESA OSCURO,Cliente solicita: * SERVICIO DE MANTENIMIENTO.
10000797,13/08/2025 10:59:25 AM,BAD138 ,10003124,99,,R,,63193,16/08/2025 01:41:57 PM,KNAPH812BJ5379313,S6,16/08/2025 01:42:02 PM,,Planchado y pintuta puerta post rh. 
10000807,19/08/2025 08:12:01 AM,AUC032 ,10002736,99,,R,,82324,19/08/2025 05:53:43 PM,3HGRM3850GG601057,S6,19/08/2025 09:48:53 AM,ROJO COPPER,"Mantenimiento preventivo 80,000 km"
10000811,20/08/2025 01:56:01 PM,CEH069 ,10002850,99,,R,,19670,21/08/2025 06:52:06 PM,LJXCU2BB6PTF07333,S6,21/08/2025 06:52:00 PM,ROJO,SERVICIO MANTENIMIENTO PREVENTIVO.
10000816,22/08/2025 02:45:34 PM,BFW736 ,10002987,99,,R,,85768,13/10/2025 03:17:25 PM,LVAV3BD39MN005193,S6,13/10/2025 02:52:32 PM,BLANCO,Cliente solicita: * Mantenimiento preventivo. * Mantenimiento de frenos.
10000819,25/08/2025 09:52:30 AM,BBH573 ,10003129,99,,R,,51278,26/08/2025 07:53:39 PM,WBAJA1108JBC50632,S6,26/08/2025 07:53:32 PM,GRIS SOPHISTO,REVISION GENERAL SERVICIO MANTENIMIENTO SERV. FRENOS POST.
10000831,02/09/2025 03:14:01 PM,ACD607 ,10003122,99,,R,,91601,03/09/2025 04:18:02 PM,3HGRM3830FG600531,S6,03/09/2025 04:23:37 PM,NEGRO,Cliente solicita: * ELIMINAR FUGA DE ACEITE POR VTEC. * REVISAR CARGA DE GAS A/C.
10000840,08/09/2025 02:37:07 PM,D5D204 ,10002729,99,,R,,53627,16/09/2025 06:14:51 PM,WAUZZZ8K7DN009663,S6,12/09/2025 11:08:20 AM,PLATA HIELO METALIZA,"Cliente solicita: * REVISAR CAJA DE CAMBIOS, SONIDO. * MANTENIMIENTO PREVENTIVO. * REVISAR PANTALLA CARPLAY."
10000842,10/09/2025 11:28:31 AM,BKT584 ,10003126,99,,R,,58866,13/09/2025 02:36:54 PM,LVYPS10ADKP064297,S6,12/09/2025 09:38:08 AM,AZUL,Cliente solicita: * ELIMINAR SONIDO AL FRENAR.
10000849,17/09/2025 10:33:14 AM,AWN070 ,10003137,99,,R,,95623,19/09/2025 11:55:42 AM,SALCA2BG9HH648135,S6,19/09/2025 11:52:30 AM,BLANCO,Cliente solicita: * DIAGNOSTICO GENERAL PARA VIAJE.
10000861,26/09/2025 10:38:59 AM,BCT425 ,10003138,99,,R,,6986,02/10/2025 01:36:25 PM,3VW251AJXJM249876,S6,02/10/2025 01:36:19 PM,ROJO,Cliente solicita: * REVISION GENERAL.
10000865,30/09/2025 11:26:36 AM,AYX647 ,10003110,99,,R,,100898,01/10/2025 09:07:12 AM,WBAHS7100H5H09840,S9,01/10/2025 09:07:03 AM,BLANCO ALPINO,Cliente solicita: * CAMBIO DE 02 NEUMATICOS RUNFLAT.
10000884,11/10/2025 01:01:09 PM,AXK484 ,10002785,99,,R,,122362,27/11/2025 01:33:04 PM,YV1SZ595771288669,S6,12/11/2025 06:18:28 PM,,Cliente solicita: * REVISAR POR FUGA DE REFRIGERANTE.
10000899,21/10/2025 10:31:38 AM,BPD551 ,10002839,99,,R,,128994,28/10/2025 04:55:07 PM,LJ166A333L7000196,S6,28/10/2025 04:55:02 PM,PLATA,Revision general Ppto.de cambio de embrague Revision de check de motor predido en el tablero Cotizar. programacion de llave.
10000904,23/10/2025 05:43:38 PM,AMN375 ,10003017,99,,R,,66408,28/10/2025 04:55:45 PM,WAUZZZ8R8FA137546,S6,23/10/2025 05:45:24 PM,GRIS,Cliente solicita: * RELLENO DE ACEITE DE MOTOR.
10000905,24/10/2025 12:00:00 AM,BEQ252 ,10002882,99,,R,,37176,28/10/2025 04:57:02 PM,WDCTG4CB7JJ516892,S7,28/10/2025 04:56:57 PM,GRIS,Revision Tecnica Servicio RT
10000912,28/10/2025 05:34:02 PM,BMS259 ,10003156,99,,R,,50000,28/10/2025 05:40:43 PM,988611428LK272219,S9,28/10/2025 05:40:38 PM,NEGRO,Cliente solicita: * REVISION PARA COMPRA.
10000920,04/11/2025 09:11:57 AM,A2L102 ,10002817,99,,R,,152147,05/11/2025 09:02:40 AM,JHLRE3830AC200355,S6,05/11/2025 09:02:27 AM,NEGRO CRYSTAL,Revision general Mantenimiento preventivo Mayor Cambio de plumillas delteras 
10000921,05/11/2025 01:09:03 PM,BBN390 ,10003160,99,,R,,116359,,MALC381CBJM303224,I0,29/11/2025 11:18:07 AM,ROJO,Planchado y pintura
10000922,05/11/2025 03:19:39 PM,BVM634 ,10003161,99,,R,,13875,11/11/2025 06:41:39 PM,19XFC1680LE500081,S6,11/11/2025 06:40:58 PM,BLANCO,Cliente solicita: * REPARA Y PINTAR FUNDA DELANTERA. * PINTAR FUNDA POSTERIOR DE PARACHOQUE. * REVISION TECNICA.
10000923,06/11/2025 08:06:13 AM,D8N119 ,10000352,99,,R,,100723,12/12/2025 09:14:32 AM,3HGRM4870DG600436,S6,06/11/2025 04:43:21 PM,BLANCO,Cliente solicita: * REALIZAR TRABAJOS PRESUPUESTADOS. * CAMBIO DE ACEITE DE DIFERENCIAL POSTERIOR. * CAMBIO DE EMPAQUE VALVULA VTEC. * CAMBIO DE ROTULAS DELANTERAS.
10000924,06/11/2025 08:39:00 AM,F9H534 ,10001913,99,,R,,81286,11/11/2025 06:47:11 PM,3HGRM3830EG603533,S6,06/11/2025 04:45:53 PM,GRIS TITANIUM,Cliente solicita: * SERVICIO PREVENTIVO. * REVICION TECNICA.
10000794,12/08/2025 10:52:14 AM,BKV102 ,10002768,99,,R,,22138,14/08/2025 06:50:31 PM,WDCTG4CB6KJ622901,S6,12/08/2025 11:03:35 AM,GRIS,* Revision General * Mantenimiento preventeivo mayor * Cotizacion P&P puerta delt. RH
10000798,13/08/2025 11:51:15 AM,BFU527 ,10002807,99,,R,,76788,21/08/2025 07:06:37 PM,19XFC2660JE500187,S6,14/08/2025 04:37:16 PM,NEGRO CRYSTAL,Cliente solicita: * ELIMINAR TRAQUETEO AL GIRAR. * COTIZAR AMORTIGUADORES DEL Y POST. * COTIZAR LLANTAS.
10000803,15/08/2025 12:00:00 AM,BEQ252 ,10002882,99,,R,,36446,21/08/2025 07:03:20 PM,WDCTG4CB7JJ516892,S6,21/08/2025 07:03:14 PM,GRIS,MANTENIMIENTO MAYOR PRESUPUESTO PYP REVISION GENERAL
10000813,21/08/2025 10:28:42 AM,BKT584 ,10003126,99,,R,,58562,21/08/2025 06:22:42 PM,LVYPS10ADKP064297,S6,21/08/2025 06:22:30 PM,AZUL,Cliente solicita: * REVISAR TESTIGO CHECK ENCENDIDO. * COTIZAR MANTENIMIENTO MINIMO INDISPENSABLE.
